"OECD (2015), Hospital beds (indicator). doi: 10.1787/0191328e-en (Accessed on 30 June 2015)"
https://data.oecd.org/healtheqt/hospital-beds.htm
"Flags: .. Not available; | Break in series; e Estimated value; f Forecast value; x Not applicable; p Provisional data; s Strike; - Nil"
"Information on data for Israel: http://oe.cd/israel-disclaimer"
"Disclaimer and Terms and Conditions: http://www.oecd.org/termsandconditions/"

"Hospital beds, Acute care, Per 1 000 inhabitants"

Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,"1960 Flags","1961 Flags","1962 Flags","1963 Flags","1964 Flags","1965 Flags","1966 Flags","1967 Flags","1968 Flags","1969 Flags","1970 Flags","1971 Flags","1972 Flags","1973 Flags","1974 Flags","1975 Flags","1976 Flags","1977 Flags","1978 Flags","1979 Flags","1980 Flags","1981 Flags","1982 Flags","1983 Flags","1984 Flags","1985 Flags","1986 Flags","1987 Flags","1988 Flags","1989 Flags","1990 Flags","1991 Flags","1992 Flags","1993 Flags","1994 Flags","1995 Flags","1996 Flags","1997 Flags","1998 Flags","1999 Flags","2000 Flags","2001 Flags","2002 Flags","2003 Flags","2004 Flags","2005 Flags","2006 Flags","2007 Flags","2008 Flags","2009 Flags","2010 Flags","2011 Flags","2012 Flags","2013 Flags"
Australia,6.5200,6.4200,6.3800,6.3800,6.3100,6.2900,6.2400,6.2400,6.1700,6.1000,6.0300,5.9100,5.9100,5.9600,6.1300,6.1400,6.2000,6.4600,6.4700,6.5100,6.4400,6.3600,6.2100,6.0400,5.8800,5.3300,,5.1900,,4.8500,,4.4200,4.2200,4.1700,4.1100,4.1400,3.9600,3.8600,3.7600,3.6700,3.6400,3.5600,3.5300,3.5800,3.6000,3.5000,3.5300,,3.4200,3.3900,3.3900,3.4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,..,,..,,,,,,,,,,,,,,,,,..,,,,,..,..
Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5800,7.4600,7.2900,7.0800,6.9300,6.8200,6.8200,6.7900,6.7200,6.6700,6.5600,6.4700,6.3100,6.2300,6.1600,6.0400,5.9600,5.8800,5.8300,5.8100,5.7500,5.6800,5.6000,5.5500,5.4600,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,..
Belgium,,,,,,,,,,,4.7500,,,,,,,,,,5.4700,,,,,5.8500,5.8600,5.5700,5.0200,4.9700,5.2000,5.1900,5.1600,5.1300,5.1000,5.0300,4.9600,4.9300,4.8500,4.7700,4.7200,4.6500,4.5900,4.5100,4.4700,4.4000,4.3400,4.2800,4.2400,4.1800,4.1100,4.0500,3.9900,3.9500,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,,,,,,,,,,,,,,,,4.9900,4.8700,4.8000,4.6700,4.6200,4.6200,4.5300,4.5200,4.4600,4.4200,4.3700,4.3300,4.2300,4.1200,4.0500,3.9600,3.7800,3.6500,,3.9000,3.8100,3.8000,3.6400,3.2800,3.1900,3.1100,3.0700,2.8900,2.8600,2.4500,1.8400,1.8000,1.7800,1.7500,1.7400,1.7200,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,..,,,,,,,,,,,,,,,,,,..,..
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8900,1.8100,1.7900,1.9600,1.9200,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,..
"Czech Republic",,,,,,,,,,,,,,,,,,,,,8.1200,,,,,8.1700,,,,,8.1000,,,,,6.8600,6.5600,6.3100,6.1000,5.8500,5.7400,5.6900,5.6600,5.5700,5.4100,5.3500,5.2600,5.1900,5.1000,5.0100,4.8900,4.7000,4.5600,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..,..,,,,,,,,,,,,,,,,,,,..
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8500,3.7500,3.5800,3.5000,3.4400,3.5200,3.3900,3.2600,3.1500,3.0900,2.9900,2.9200,2.8600,2.8700,2.5300,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,..,..
Estonia,,,,,,,,,,,,,,,,,,,,,9.6300,,,,,9.6800,9.6800,9.5800,9.4200,9.4000,9.1900,9.0900,7.6200,7.5500,6.5700,6.6300,6.1200,5.9500,5.8400,5.8100,5.4400,5.0500,4.4400,4.2900,4.1700,3.7600,3.8800,3.7600,3.8200,3.5800,3.4500,3.5300,3.5500,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Finland,,,,,,,,,,,4.8400,,,,,,,,,,,,,,,,,,,,,,,3.1100,3.0600,2.9900,2.9900,2.7500,2.5900,2.4900,3.5200,3.4700,3.4100,3.4100,3.3800,3.3400,3.2700,3.2000,3.1100,3.0400,3.0300,2.9600,2.9200,,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,..
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3500,4.2500,4.1700,4.0600,3.9500,3.9000,3.8100,3.7400,3.6900,3.6200,3.5800,3.5200,3.4900,3.4600,3.4300,3.3900,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,..
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1300,6.9700,6.8000,6.6900,6.5800,6.4300,6.2800,6.1900,6.1200,6.0500,5.9600,5.8900,5.8200,5.6800,5.5900,5.4300,5.3800,5.3500,5.3500,5.3300,5.3100,5.3800,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,..
Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8800,3.9000,3.8300,3.8600,3.8300,3.8000,3.7500,3.7400,3.8400,3.7900,3.8200,3.8000,3.8700,3.9500,3.9600,3.9700,4.0900,,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,..,..,..,..
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7500,5.5800,5.5600,5.5500,5.5300,5.5400,5.5500,4.1600,4.1300,4.1300,4.1400,4.1500,3.9800,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,..
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9100,4.9300,4.3100,4.2600,4.1000,4.0500,4.0500,3.8900,3.7500,3.6800,,,,,,,,,,,2.8500,2.5500,2.4700,2.5300,2.2600,2.2900,2.2800,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,..,..,..,..,..,..,..,..,..,..,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,4.2400,4.2200,4.2100,4.2200,4.0800,4.1100,3.9300,3.4400,3.1200,3.1500,3.1800,3.2200,3.1300,3.0400,3.0300,3.0500,3.0300,2.8900,2.8400,2.8100,2.7900,2.7400,2.8100,2.8000,2.7800,2.7600,2.6900,2.6200,2.5300,2.3500,2.2400,2.1700,2.0900,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7000,2.6600,2.6200,2.5200,2.4900,2.4500,2.4100,2.3600,2.3400,2.3100,2.2900,2.2800,2.2500,2.2200,2.1800,2.1400,2.1100,2.1100,2.0700,2.0300,2.0000,1.9500,1.9300,1.9000,1.8900,1.9000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,,,,,,,,,,,,,,,,8.5200,8.4000,8.2400,8.0900,8.0400,7.8700,7.7200,7.5500,7.3700,7.1300,6.9500,6.7000,6.5700,6.3600,6.0600,6.1600,5.8300,5.9100,5.7800,5.6500,5.5700,5.7700,5.2700,5.0200,4.5800,4.0700,3.9600,3.7700,3.5300,3.3600,3.3400,3.2800,3.1800,3.0700,2.9800,2.9300,2.8200,2.7300,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3000,12.1700,11.9800,11.7700,11.5300,11.1100,10.3100,9.6100,9.2900,8.9500,8.4900,8.3800,8.2000,8.2300,8.2300,8.1500,8.1100,8.0200,7.9500,7.9400,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,..
Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0400,2.1700,2.3100,2.4900,2.7900,2.9700,3.1300,3.3000,3.4500,3.6100,3.9300,3.8000,4.1900,4.1700,4.4400,4.5700,4.7700,5.0800,5.3200,5.5000,5.5300,5.9100,6.1200,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,..
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0200,4.5400,4.4700,4.4000,4.3200,4.2100,4.1400,4.0600,3.9600,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,..
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5100,1.6400,1.7500,1.8000,1.8100,1.7800,1.7500,1.7000,1.6900,1.7200,1.7200,1.6800,1.6700,1.6500,1.6600,1.6500,1.5800,1.6000,1.5800,1.5500,1.5500,1.5500,1.5300,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,..
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7300,3.6600,3.6300,3.5500,3.3800,3.3100,3.2500,3.2500,3.2200,3.1700,3.0500,2.9100,2.9700,2.9200,2.9100,2.8600,3.1800,3.1700,3.1000,3.0600,3.2600,3.3400,3.3200,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,..
"New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2600,2.5100,2.6100,2.6100,2.5900,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,5.3600,,,,,4.7000,4.6500,4.5200,4.2200,3.9100,3.7800,3.5300,3.4300,3.3400,3.3500,3.3000,3.2800,3.2600,3.2000,3.1800,3.1000,3.0900,3.1200,3.1100,3.1000,3.0300,2.9800,2.8800,2.7200,2.6200,2.4800,2.4900,2.3400,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Poland,4.5600,4.6500,4.7300,4.8000,4.8700,4.9100,5.0400,5.0700,5.1000,5.1400,5.1200,,,,,,,,,,5.5700,,,,,5.6600,5.6500,5.6700,6.1300,6.0600,6.3300,6.3000,6.2100,5.8400,5.8100,5.7600,5.7300,5.6400,5.5300,5.3000,5.1500,5.0700,4.8900,4.8600,4.7900,4.6900,4.6500,4.6200,4.4100,4.3900,4.3600,4.2900,4.2700,,,,,,,,,,,,,..,..,..,..,..,..,..,..,..,,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,3.1100,3.0600,3.1100,3.1400,3.1900,3.1600,3.1500,3.2800,3.2300,3.2100,3.2000,3.2600,3.2300,3.1700,3.0500,3.0300,2.9700,2.9300,2.9200,2.9300,2.9100,2.8400,2.8100,2.7800,2.7800,2.7800,2.8000,2.8500,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
"Slovak Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2200,6.0300,5.8900,5.8500,5.6700,5.4500,5.3600,5.1000,4.8500,5.0300,4.9000,4.9400,4.9000,4.8300,4.7700,4.4900,4.3700,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,..
Slovenia,,,,,,,,,,,,,,,,,,,,,5.7800,,,,,5.4100,5.3200,5.2300,5.1500,5.0700,5.0500,5.0200,4.9400,4.8100,4.7900,4.7500,4.6900,4.6800,4.6200,4.5700,4.4600,4.2400,4.1500,4.0100,3.8500,3.8800,3.8400,3.7700,3.8300,3.7100,3.6800,3.6900,3.6200,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,3.5200,3.4400,3.4700,3.4400,3.4000,3.3400,3.2600,3.1700,3.1200,3.1000,3.0200,2.9900,2.9400,2.9200,2.8900,2.8300,2.7700,2.7000,2.6200,2.5900,2.5600,2.5100,2.5100,2.4700,2.4500,2.4000,2.3500,2.3000,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Sweden,,,,,,,,,,,,,,5.4600,5.4200,5.3600,5.3200,5.2500,5.2300,5.1300,5.0900,5.0100,4.8900,4.8500,4.7500,4.6300,4.5100,4.4000,4.3100,4.2600,4.1400,3.9400,3.6600,3.4000,3.2100,3.0400,2.8200,2.6900,2.5700,2.5400,2.4800,2.3400,2.2800,2.2300,2.2300,2.1800,2.1200,2.1100,2.0700,2.0400,2.0200,2.0100,1.9500,,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4100,4.4400,4.1100,3.9900,3.9300,3.8500,3.7700,3.6500,3.5300,3.4600,3.3400,3.2800,3.1300,3.0300,2.9800,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,..
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9300,1.9700,2.0500,2.0500,2.0400,2.0700,2.0900,2.2400,2.2700,2.3100,2.4300,2.4500,2.5800,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,..
"United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1700,3.1600,3.1300,3.1200,3.0700,2.9900,2.8500,2.7300,2.7000,2.6600,2.3900,2.3600,2.3100,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,..
"United States",3.5400,3.5800,3.6300,3.6900,3.7600,3.8200,3.9100,3.9700,4.0200,4.0800,4.1400,4.1800,4.2100,4.2600,4.3500,4.3800,4.4100,4.4200,4.4000,4.3900,4.3700,4.3900,4.3800,4.3700,4.3200,4.2200,4.0900,3.9700,3.8800,3.7900,3.7200,3.8400,3.7500,3.6800,3.5400,3.3700,3.2900,3.1900,3.0900,3.0000,2.9500,2.9200,2.8600,2.8100,2.7600,2.7000,2.6800,2.6600,2.6400,2.5900,2.5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,..,..,..